# Configuracion:
# Concentracion g/m^3_=_19900.0
# C_Vs_to_Am_M_A/Vsm_=_116720831517.84952
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_308236.7630463004
# 
Resultados:
# tau_s_=_(4.97+/-0.76)e+01
# dphi_rad_=_6.38+/-0.01
# SAR_W/g_=_426.55+/-83.07
# Hc_kA/m_=_7.31+/-1.06
# Mr_A/m_=_357.76+/-77.83
# Suceptibilidad_a_M=0_=_0.0550+/-0.0070
# t_hasta_1er_file_=_171.27
# Duracion_T_Fase_=_37.71
# 1er_file_T_Fase_=_300kHz_150dA_100Mss_bobN1NE5X0062.txt
# last_file_T_Fase_=_300kHz_150dA_100Mss_bobN1NE5X0132.txt

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
300kHz_150dA_100Mss_bobN1NE5X0010.txt	171.27	-34.31	226.49	5.84	57041.50	1053.48	3.082343e+05	4.523572e+01	6.360155e+00	321.97	39.822600	4542	4.159e-02
300kHz_150dA_100Mss_bobN1NE5X0011.txt	171.77	-32.66	226.79	5.86	57041.50	1040.42	3.082343e+05	4.471016e+01	6.361436e+00	323.52	40.487958	4542	4.183e-02
300kHz_150dA_100Mss_bobN1NE5X0012.txt	172.29	-30.91	224.06	5.76	57041.50	1028.49	3.082343e+05	4.426481e+01	6.360805e+00	317.72	40.159837	4542	4.196e-02
300kHz_150dA_100Mss_bobN1NE5X0013.txt	172.79	-29.21	223.26	5.72	57041.50	1026.38	3.082343e+05	4.413551e+01	6.359996e+00	313.50	39.739744	4542	4.179e-02
300kHz_150dA_100Mss_bobN1NE5X0014.txt	173.3	-27.57	219.23	5.66	57041.50	1016.37	3.082343e+05	4.376713e+01	6.358748e+00	305.84	39.092004	4542	4.143e-02
300kHz_150dA_100Mss_bobN1NE5X0015.txt	173.81	-25.99	215.81	5.62	57041.50	1003.62	3.081664e+05	4.331212e+01	6.358551e+00	301.81	38.989816	4543	4.100e-02
300kHz_150dA_100Mss_bobN1NE5X0016.txt	174.32	-24.54	216.88	5.65	57041.50	996.00	3.082343e+05	4.299905e+01	6.358681e+00	300.20	39.057005	4542	4.137e-02
300kHz_150dA_100Mss_bobN1NE5X0017.txt	174.82	-23.19	214.97	5.59	57041.50	990.17	3.081664e+05	4.279886e+01	6.357762e+00	295.11	38.580070	4543	4.135e-02
300kHz_150dA_100Mss_bobN1NE5X0018.txt	175.32	-21.93	210.95	5.46	57041.50	995.80	3.082343e+05	4.292494e+01	6.356197e+00	289.84	37.767058	4542	4.130e-02
300kHz_150dA_100Mss_bobN1NE5X0019.txt	176.4	-19.42	208.90	5.37	57041.50	982.13	3.082343e+05	4.242142e+01	6.355576e+00	284.01	37.444756	4542	4.155e-02
300kHz_150dA_100Mss_bobN1NE5X0020.txt	176.9	-18.32	208.41	5.42	57041.50	975.54	3.081664e+05	4.216498e+01	6.355534e+00	282.07	37.423053	4543	4.103e-02
300kHz_150dA_100Mss_bobN1NE5X0021.txt	177.4	-17.26	207.79	5.36	57041.50	976.61	3.082343e+05	4.225180e+01	6.353962e+00	276.58	36.607141	4542	4.115e-02
300kHz_150dA_100Mss_bobN1NE5X0022.txt	177.9	-16.21	204.52	5.30	57041.50	971.75	3.082343e+05	4.203136e+01	6.353219e+00	272.25	36.221997	4542	4.095e-02
300kHz_150dA_100Mss_bobN1NE5X0023.txt	178.4	-15.20	205.09	5.38	57041.50	961.05	3.081664e+05	4.164510e+01	6.353632e+00	271.28	36.436448	4543	4.074e-02
300kHz_150dA_100Mss_bobN1NE5X0024.txt	178.91	-14.18	203.14	5.30	57041.50	964.73	3.082343e+05	4.172926e+01	6.351687e+00	264.40	35.427397	4542	4.068e-02
300kHz_150dA_100Mss_bobN1NE5X0025.txt	179.42	-13.24	201.33	5.24	57041.50	966.71	3.082343e+05	4.188222e+01	6.350281e+00	259.92	34.697233	4542	4.080e-02
300kHz_150dA_100Mss_bobN1NE5X0026.txt	179.95	-12.29	200.24	5.22	57041.50	962.10	3.082343e+05	4.165430e+01	6.351508e+00	263.23	35.333933	4542	4.068e-02
300kHz_150dA_100Mss_bobN1NE5X0027.txt	180.48	-11.43	203.82	5.27	57041.50	954.87	3.081664e+05	4.145477e+01	6.351356e+00	261.33	35.255245	4543	4.131e-02
