# Temperatura_=_2.489583333333335
# Concentracion g/m^3_=_14924.999999999998
# C_Vs_to_Am_M_A/Vsm_=_116720831517.84952
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_308346.8441118521
# Promedio de 168 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-9.102059e-10	-6.543825e-09	-5.677583e+01	-7.637673e+02
1.000000e-08	-9.097104e-10	-6.547006e-09	-5.674493e+01	-7.636684e+02
2.000000e-08	-9.089064e-10	-6.548659e-09	-5.669477e+01	-7.635187e+02
3.000000e-08	-9.077801e-10	-6.545410e-09	-5.662451e+01	-7.633143e+02
4.000000e-08	-9.063209e-10	-6.543658e-09	-5.653350e+01	-7.630539e+02
5.000000e-08	-9.045401e-10	-6.543128e-09	-5.642241e+01	-7.627389e+02
6.000000e-08	-9.024621e-10	-6.540569e-09	-5.629280e+01	-7.623737e+02
7.000000e-08	-9.001037e-10	-6.535370e-09	-5.614568e+01	-7.619654e+02
8.000000e-08	-8.974219e-10	-6.529696e-09	-5.597840e+01	-7.615227e+02
9.000000e-08	-8.943341e-10	-6.551058e-09	-5.578579e+01	-7.610553e+02
1.000000e-07	-8.908359e-10	-6.584338e-09	-5.556758e+01	-7.605724e+02
1.100000e-07	-8.870196e-10	-6.559860e-09	-5.532953e+01	-7.600814e+02
1.200000e-07	-8.829389e-10	-6.531165e-09	-5.507499e+01	-7.595873e+02
1.300000e-07	-8.785788e-10	-6.532399e-09	-5.480302e+01	-7.590911e+02
1.400000e-07	-8.739268e-10	-6.519163e-09	-5.451284e+01	-7.585901e+02
1.500000e-07	-8.689941e-10	-6.475682e-09	-5.420515e+01	-7.580780e+02
1.600000e-07	-8.637242e-10	-6.445290e-09	-5.387643e+01	-7.575448e+02
1.700000e-07	-8.580555e-10	-6.493998e-09	-5.352283e+01	-7.569784e+02
1.800000e-07	-8.520645e-10	-6.489581e-09	-5.314913e+01	-7.563651e+02
1.900000e-07	-8.457761e-10	-6.462317e-09	-5.275688e+01	-7.556914e+02
2.000000e-07	-8.391915e-10	-6.491528e-09	-5.234615e+01	-7.549445e+02
2.100000e-07	-8.323352e-10	-6.458520e-09	-5.191848e+01	-7.541139e+02
2.200000e-07	-8.251213e-10	-6.445074e-09	-5.146850e+01	-7.531915e+02
2.300000e-07	-8.175464e-10	-6.428362e-09	-5.099600e+01	-7.521722e+02
2.400000e-07	-8.096158e-10	-6.407267e-09	-5.050131e+01	-7.510534e+02
2.500000e-07	-8.013589e-10	-6.408153e-09	-4.998627e+01	-7.498346e+02
2.600000e-07	-7.928189e-10	-6.388909e-09	-4.945357e+01	-7.485167e+02
2.700000e-07	-7.839863e-10	-6.398211e-09	-4.890262e+01	-7.471009e+02
2.800000e-07	-7.748949e-10	-6.374671e-09	-4.833552e+01	-7.455876e+02
2.900000e-07	-7.655211e-10	-6.354558e-09	-4.775082e+01	-7.439762e+02
3.000000e-07	-7.558501e-10	-6.337113e-09	-4.714757e+01	-7.422639e+02
3.100000e-07	-7.458653e-10	-6.321632e-09	-4.652474e+01	-7.404461e+02
